,group,0,1
24636,0,-0.011623491,10.69783401
24637,1,-20.97620964,31.02403641
24638,8,-29.03289223,7.485212326
24639,0,1.856566072,36.95025253
24640,4,-8.938950539,-20.66236877
24641,8,-12.03983688,9.452515602
24642,2,29.21239281,-18.48172569
24643,8,-42.31394958,20.84421349
24644,9,11.00494385,-41.68986511
24645,8,-21.51888466,1.755020142
24646,7,18.57851219,3.980103016
24647,0,-9.719718933,9.7455616
24649,7,20.58525467,33.88962936
24650,5,-5.117097855,8.434920311
24652,6,-1.53440392,-16.3003273
24653,1,-13.85299778,18.89293861
24654,8,-24.89556122,17.11655235
24656,2,24.01298141,-18.17251778
24657,4,-5.893470287,-33.82043839
24658,1,-13.57786846,36.47317886
24659,3,40.41281891,4.882711887
24660,7,-2.131234646,0.401031882
24661,7,10.10580826,19.50695801
24662,3,13.99323082,-5.50196743
24663,3,28.91875839,14.05594063
24664,3,31.67150688,5.983006001
24665,5,-36.03959274,-4.490410805
24666,0,5.003072739,31.23694229
24667,3,25.56729889,9.105157852
24668,4,-10.9819994,-35.70034027
24670,1,-4.927391052,22.05953407
24672,5,-29.71496773,-11.06552792
24674,6,-14.80367184,-27.75086784
24676,0,12.14985561,26.52238083
24678,4,4.755931377,-30.76819229
24679,9,7.714054585,-16.24185562
24680,8,-31.0410347,4.866476059
24681,8,-37.82798767,4.253004551
24682,1,-9.558296204,19.9305687
24683,1,6.585435867,1.374979377
24684,5,-40.90552139,-18.02205276
24685,8,-12.92675495,1.821160913
24686,1,-7.689872742,19.39858437
24687,4,6.217483521,-24.88615608
24688,7,23.84952736,31.61815071
24690,4,-1.962296486,-30.38873291
24691,8,-20.60625648,-3.241552114
24692,1,-7.533455372,23.3026638
24693,0,-3.928805113,34.0958252
24694,2,32.09700775,-16.15010262
24696,1,-6.498620987,24.27236938
24697,1,-8.082932472,21.11334229
24699,4,1.904962182,-3.629483938
24700,3,46.09860611,7.377501011
24701,6,-32.29394531,-31.81264687
24703,2,41.2819519,-24.9818573
24705,0,-3.75764823,34.33546066
24706,0,-5.768466949,14.00784206
24707,0,2.310971975,38.45181656
24708,6,-3.892615318,-17.50342941
24710,2,32.36862183,-24.89861298
24711,0,1.891927958,27.84818459
24712,6,-13.50602245,-24.74636841
24714,6,-21.54574394,-24.70680618
24715,3,46.41506577,0.014971112
24716,6,-18.31181335,-16.73670006
24717,0,3.734850883,33.47291565
24718,5,-37.36885071,-3.136439085
24721,0,11.3796196,44.15504837
24722,7,21.29809761,14.74353504
24723,5,-37.51678848,0.852227569
24724,8,-31.10470963,9.416875839
24726,6,-14.71852303,-13.76168728
24727,1,-19.29153633,23.55361557
24728,4,-5.318685055,-24.75706673
24729,3,25.43981361,14.2992115
24730,7,18.39653778,24.03973961
24731,0,-5.351345539,35.70589447
24733,0,-4.289909363,12.2824049
24734,8,-20.66410637,-0.098435663
24735,9,5.519285679,-27.55420113
24736,6,-21.21196365,-32.21344376
24737,0,-0.780815005,19.01654816
24738,7,19.69757843,6.967339516
24739,8,-10.75000668,0.90199405
24740,9,1.211915612,-12.17186737
24741,4,1.899966359,-24.86050606
24742,7,36.32217026,20.82811737
24743,4,2.521110058,-32.73480988
24745,9,5.971633911,-15.41441345
24746,2,29.74763298,-17.53269768
24747,4,5.671683788,-19.48621178
24748,3,33.36164093,1.164514542
24749,5,-42.40940094,-7.838641167
24750,7,33.02866364,28.2709198
24751,2,17.5272541,3.404300451
24753,8,-19.59741592,-2.590233088
24754,4,-2.960817814,-25.85016441
24756,7,24.51322365,34.21545029
24757,5,-35.22535324,-18.36406517
24758,7,33.70877457,32.96185684
24759,5,-8.604082108,7.301282883
24760,8,-25.73829079,17.30274582
24761,9,8.910582542,-8.122029305
24762,4,1.194115639,-40.48112869
24763,5,-34.33757019,-19.03224182
24764,9,-0.50111866,-13.93499374
24766,7,6.894495964,20.63609314
24767,2,32.36356354,-10.69607258
24768,5,-29.38599586,-8.124339104
24770,9,6.854038715,-13.05562973
24771,3,29.80546379,14.15758324
24772,1,-28.43055344,37.39293671
24774,0,3.207518578,30.55983353
24776,9,10.01399708,-11.23078251
24777,0,12.82699203,26.52456093
24778,9,14.06037807,-40.70597076
24779,1,-12.66620731,41.71068192
24780,8,-41.44610214,11.44650555
24781,0,7.510887623,44.6423111
24782,0,-2.46991086,28.63981056
24783,6,-12.94664383,-12.2007513
24784,7,17.83287811,35.22450638
24786,1,-15.06566048,30.71288872
24787,0,2.763802052,33.53949356
24788,3,5.988914013,6.582602978
24789,8,-25.47789001,10.0223217
24790,5,-43.09223175,-3.666150331
24792,9,23.54898834,-31.71042061
24793,8,-26.64388657,2.36040163
24794,2,34.43722916,-11.48845005
24795,1,-23.34956932,30.07036209
24796,4,-13.76398087,-3.901324034
24798,4,-6.9585042,-20.89455986
24799,0,-4.493312359,44.04042435
24800,1,-14.44902515,33.34146881
24801,4,-5.145395279,-12.33268929
24803,0,2.898055792,30.69711685
24804,3,4.94021225,8.992562294
24805,1,-21.55139351,30.94010925
24806,7,17.18449593,23.15566635
24807,3,47.83780289,-1.129319906
24809,7,14.50711823,28.76638985
24811,4,4.099237442,-37.01167297
24812,5,-22.81644249,-6.361650944
24813,1,-11.29316235,31.7526474
24814,8,-45.10441208,14.2573452
24815,5,-25.31691742,-9.672782898
24816,4,-17.23060989,-35.22538757
24817,0,2.199272394,12.03982258
24818,0,-6.253344059,41.93814087
24820,0,14.96904755,35.54295731
24821,7,19.02867889,11.89717484
24824,8,-9.681134224,-2.56130743
24825,8,-11.10733509,13.2526598
24830,3,34.49668121,12.40024567
24831,3,41.50746155,1.980929971
24832,5,-42.79619598,0.151844472
24833,1,-23.04235458,32.6125679
24834,5,-20.71706009,-13.04967117
24835,9,11.01376343,-10.5128336
24836,0,14.23758125,39.25548935
24837,9,4.338456631,-15.65054321
24838,4,3.518485069,-20.41050339
24840,0,4.28201437,48.28905487
24841,1,-13.9132719,15.29864597
24842,9,17.2820797,-42.4083252
24843,0,12.97287846,26.56316566
24844,4,9.046375275,-19.12296295
24847,1,-27.92794991,29.12759972
24848,5,-26.05672073,-8.539248466
24849,0,-0.551638246,31.47509384
24850,6,-10.8997736,-21.06626892
24851,3,45.60235214,7.964813232
24853,7,18.060112,28.05763626
24855,1,-6.126138687,28.81337547
24856,7,12.94429779,16.10973167
24857,5,-36.99084473,-11.82914543
24859,1,-32.14325333,29.34554863
24861,7,28.74077606,26.2664547
24865,0,9.731588364,42.09269714
24866,6,-15.19621372,-28.46718216
24867,7,20.24260139,39.1948204
24869,2,21.77927399,-14.19400978
24871,6,-30.23874283,-26.91669464
24873,2,20.65068626,-13.05249023
24874,4,-1.50667882,-35.1664238
24875,2,34.22847366,-6.425346851
24876,5,-9.387536049,-15.26826286
24877,3,17.06834984,0.466012299
24878,7,6.892167568,20.72528458
24880,4,-7.143032074,-38.14543915
24882,6,-12.58592033,-19.40649605
24883,8,-13.03876209,3.029256582
24884,9,21.04264069,-4.340112686
24886,8,-33.24029541,7.243173599
24887,3,14.10950661,-0.540225387
24888,2,40.66659927,-19.72460747
24890,8,-21.43630219,3.244101763
24891,2,11.32902431,-17.49818993
24892,4,12.27927399,-6.146984577
24893,4,1.534356117,-43.44738388
24894,5,-42.27389526,-11.56616783
24896,4,-10.37569809,-17.4540596
24897,3,46.58345032,5.47981739
24898,9,20.92559052,-27.08370781
24899,7,18.18064308,33.17996597
24900,4,-4.409972191,-31.20380402
24901,7,0.250470191,1.031552553
24903,2,23.30963516,-5.131308556
24905,2,34.48511124,-6.063863754
24906,4,-11.66421604,-32.83508682
24907,8,-26.61564064,1.421285868
24908,7,18.78351402,15.43487358
24910,8,-34.40050888,21.5202446
24911,5,-40.76996231,-15.35544586
24912,6,-15.95320606,-21.34871483
24913,4,7.172287464,-21.32567024
24914,7,18.59833336,39.10665512
24915,7,26.69344902,34.28427124
24919,0,6.865491867,34.16855621
24920,4,-8.474843025,-15.84861088
24921,5,-26.43473244,-10.9315424
24924,7,22.84191895,17.27940178
24925,7,6.921525955,20.65230942
24927,9,3.267292023,-14.93149281
24928,9,19.30870819,-17.81567764
24930,2,34.14445496,-6.289502144
24932,2,23.84064674,-14.16197491
24933,3,33.21885681,2.519122124
24934,1,-13.0425005,30.38519669
24935,4,-0.519352853,-33.58069992
24937,3,9.585546494,1.372402668
24938,3,32.42768478,13.20102692
24939,0,5.071334839,45.41927719
24940,3,29.77614594,1.545687914
24941,1,-25.09155083,39.22597504
24942,1,-18.68559074,24.9123764
24943,1,-22.02752686,38.64657593
24945,7,6.738845348,22.76602554
24946,6,-21.53377724,-24.20970917
24947,0,13.19511604,37.04564667
24948,3,23.10614586,7.721455574
24949,0,0.159160018,9.016699791
24950,1,-20.7694416,33.38380432
24951,3,-5.036137581,2.798866034
24952,7,24.36089134,29.23114395
24953,8,-22.72897148,16.54297638
24954,8,-32.19254684,15.33159733
24955,4,-9.282296181,-31.48560524
24956,3,41.13202286,10.56614494
24957,0,-4.516629696,29.75422859
24959,9,1.262724519,4.680312634
24960,5,-42.59324646,-8.403907776
24962,6,-17.54415321,-7.309033394
24966,7,24.28668976,34.20950317
24967,8,-31.91424942,6.386829853
24968,2,24.59898186,-12.15449619
24969,4,1.244355559,-38.39004135
24970,0,7.057479858,18.8637867
24971,0,3.314481974,37.83052826
24973,2,22.04363251,-4.763373852
24974,8,-41.34013367,21.39832306
24975,7,31.36107826,17.72908401
24976,1,-22.22870827,25.89186668
24977,9,9.070594788,-13.23323345
24978,7,13.49977779,18.2692318
24979,6,-25.98998833,-25.81848335
24980,5,-0.806699395,3.676448584
24981,7,36.85128021,23.27441406
24982,5,-41.97823715,-16.86271286
24983,4,-2.808466673,-30.77113152
24984,3,35.20947266,3.407955408
24985,3,33.21030426,1.614833951
24986,0,-1.021709085,16.03501701
24987,6,-29.0485611,-21.00546646
24988,3,36.57841873,7.908135891
24989,7,16.26622772,16.38400841
24990,3,32.74237442,15.64427567
24991,3,40.76054764,7.589912891
24992,8,-40.22953796,21.71819115
24993,0,-3.554421425,19.25156975
24994,5,-25.52202225,-0.163385779
24995,2,23.54660606,-19.2550106
24996,6,-16.04439354,-6.664047718
24998,9,9.907810211,-23.10913467
24999,5,-27.10653305,-4.627877235
25000,4,10.64711857,4.085494995
25001,4,-10.36901665,-29.04771233
25003,6,-12.7387476,-7.543866634
25004,4,-5.303794384,-16.86594009
25005,3,15.70730019,-2.053298235
25006,8,-28.9591713,1.905956268
25007,3,39.72979355,16.90701103
25008,1,-10.15944767,18.39271736
25009,6,-6.148895741,7.048564911
25010,2,26.27464867,-11.00223541
25012,3,34.81552505,12.7826252
25013,4,5.434600353,-30.21002007
25014,8,-24.89680862,17.67529106
25015,5,-37.43849945,-4.479227066
25016,1,-14.5088253,23.35326958
25017,3,21.21997261,13.30969238
25018,9,29.60053444,-33.52630615
25020,3,27.96737671,14.17997456
25021,0,3.056500196,41.4481163
25022,8,-33.84428787,22.57805061
25023,5,-43.09544754,-7.489751339
25024,9,22.53554916,-24.86129951
25025,5,-38.85844803,0.162058786
25026,3,20.41868401,-3.597094774
25027,2,37.92131042,-13.6323595
25029,1,-10.69826126,31.98344421
25030,7,17.60298538,24.98519516
25031,9,16.7036171,-33.56590652
25032,2,-1.604297638,-4.34506464
25033,3,30.03608322,-0.873997748
25035,5,-30.46310997,-14.76900768
25036,1,-9.219261169,22.88452911
25038,1,-23.272192,22.14755821
25039,6,-6.182540417,-5.501661301
25040,4,-5.159421921,-39.39800262
25042,7,35.19515228,22.31392288
25043,3,28.02260971,5.409073353
25044,8,-20.87647247,-5.253324509
25045,2,24.64020348,-14.96318722
25046,7,12.98500443,16.12458992
25047,8,-29.99917221,14.4243145
25048,7,-2.474382162,5.470026493
25050,6,-33.68055344,-29.18688774
25051,1,-8.05520153,21.27177429
25052,4,-2.719031334,-44.87366104
25053,7,14.19077301,9.473063469
25054,6,-37.81419373,-31.16869545
25055,1,-15.82970619,23.21164131
25056,9,0.364116013,-18.39556885
25057,9,21.31674957,-22.96925926
25058,7,1.456544161,-1.297569513
25059,6,-21.84104156,-28.58270073
25060,0,2.141781807,20.35406303
25061,1,-18.63013268,20.80157852
25062,1,-31.68436813,36.93118668
25066,8,-11.98847198,-1.030529261
25067,0,2.909957647,13.55422974
25068,4,-6.475137711,-25.20026207
25069,3,47.00366211,9.296714783
25071,2,38.26206207,-9.435638428
25072,6,-22.64469147,-24.33558273
25073,3,43.01652145,1.506164908
25074,9,23.45332336,-26.36813545
25075,6,-15.53051853,-17.66051865
25076,7,23.50447655,19.53761864
25077,4,-0.284253806,-36.84580994
25078,5,-37.55667496,1.882899284
25079,5,-23.91690826,-8.109648705
25081,9,15.33667564,-24.53611946
25082,0,-1.700373769,25.07172775
25083,3,25.26898384,8.969852448
25085,1,-23.17113495,24.19553757
25086,9,13.60619926,-26.05845642
25088,1,-13.04680061,37.34368134
25089,9,10.55317497,-28.91004181
25090,9,29.40029716,-26.70027161
25091,3,6.534011364,8.480099678
25093,0,3.509567499,27.54304886
25094,8,-21.42079353,5.977331161
25095,2,8.734550476,-1.887465835
25096,2,34.24567795,-7.549929142
25098,0,-3.716239929,44.89641571
25099,5,-37.74119186,-1.950545907
25101,8,-36.16514969,14.93503094
25103,9,20.34321022,-20.03468704
25104,2,41.04827118,-26.89802742
25105,1,-12.26112843,31.159729
25106,7,20.90328407,28.4739933
25107,8,-27.87701035,16.86886024
25108,9,18.2626133,-34.05305862
25109,9,24.4415493,-36.22265625
25111,4,1.555003285,-4.178053379
25112,1,-9.443610191,25.85805702
25116,9,13.98146534,-28.04022598
25117,2,26.02072525,-24.23773956
25118,0,7.682379246,27.83284569
25119,1,-13.60271645,15.07235336
25120,4,-7.271844864,-11.77065754
25121,1,-24.2566967,35.51768875
25123,2,38.06056595,-23.77260971
25125,1,-15.26011467,35.97126389
25126,5,-37.75289536,-0.645362914
25127,4,-16.53951263,-36.90594482
25128,2,38.68394089,-10.16931438
25129,8,-36.69604111,14.69722366
25130,7,22.0414753,19.00032043
25131,3,11.32994556,7.388293266
25132,4,2.902602673,-30.8017292
25133,6,-35.19323349,-27.13492393
25134,9,5.149823189,-12.56697941
25135,5,-8.395486832,3.152759075
25136,5,-42.62773895,-12.41495323
25137,4,-9.218604088,-36.42522049
25138,3,29.92567635,-2.789989948
25139,5,-24.87063408,-11.42480755
25140,4,7.128203869,-23.78880119
25141,8,-29.38054276,5.476969242
25142,0,-0.740635216,27.91436958
25143,1,-23.3409462,28.57955551
25144,8,-13.65776539,-1.859468341
25145,0,-6.932737827,40.41811752
25146,4,1.295554757,-24.72218323
25148,3,2.345448732,-0.413888484
25149,1,4.055954933,8.031537056
25150,3,32.02980423,1.199150085
25151,1,-25.21544456,23.41250229
25152,9,21.06509209,-37.36832809
25153,6,-34.80677795,-24.99669266
25154,3,29.0825882,1.417610049
25155,8,-19.62820053,-0.606896937
25156,5,-34.16357422,-18.94703674
25157,8,-20.73073387,-5.049723148
25159,9,11.43185616,-12.67336559
25160,6,-15.15374279,-8.216400146
25161,3,29.44788361,12.09225273
25162,8,-30.96557426,6.693910122
25165,1,-12.48863125,31.59685898
25166,9,25.52285576,-30.24885368
25168,6,-27.43140411,-24.12724686
25169,3,14.57163143,6.953691483
25171,9,16.53030205,-20.51220512
25172,4,-0.501098096,-27.77814102
25173,5,-44.83085632,-9.349500656
25175,4,-2.785248756,-35.07600021
25176,3,39.62141418,15.77403831
25177,0,5.288417816,19.53945541
25179,0,10.35280037,41.26253128
25181,2,25.30290604,-22.43032265
25184,6,-9.250392914,-9.997142792
25186,0,5.009890556,45.59846878
25187,0,1.316458464,22.87338066
25188,4,-13.00201607,-40.84272003
25189,8,-38.31711578,8.770916939
25190,5,-6.439645767,1.373410344
25191,3,28.64397812,13.97963715
25192,8,-10.57849312,4.030467987
25195,4,-4.318174839,-31.22564316
25196,4,-7.137113094,-48.62331009
25197,3,39.45761871,-0.412982494
25198,5,-41.55089569,-16.60056305
25199,8,-1.612907171,-2.710580587
25201,1,-21.88087654,30.22351837
25202,0,-2.779805183,12.92548656
25203,2,21.63275909,-16.11404228
25204,3,29.18466187,13.00444984
25205,0,5.105600357,27.22528458
25206,1,-13.99789143,40.46696091
25207,4,-2.538490295,-44.84148788
25208,8,-37.39907837,11.45635891
25209,0,5.619988918,13.89548302
25210,6,-30.70419502,-20.88677406
25211,1,-17.26028252,13.07461071
25212,0,3.21148777,47.91152954
25214,0,8.636512756,38.36613464
25215,8,-9.093838692,11.1292429
25216,6,-3.340910673,-19.25658989
25218,5,-17.16024399,7.857561588
25219,9,5.960911751,-15.4268055
25221,9,17.12011909,-9.148866653
25222,8,-30.19537926,19.5037365
25223,3,25.45651627,11.89100742
25224,7,7.932239532,16.63344955
25225,1,-17.63384056,15.82322884
25226,3,27.92710686,14.99273205
25228,8,-20.68689346,8.770936012
25229,2,34.07260132,-17.85650635
25231,6,-10.79824066,-23.31689644
25232,9,16.12029648,-9.217049599
25234,4,5.038558483,-38.58443832
25235,2,-1.16158855,-4.532544613
25237,0,1.201904178,42.41014099
25240,6,-17.1993885,-17.65184212
25241,7,17.29085541,12.16510773
25242,5,-41.11430359,-10.04842949
25243,8,-24.70384979,14.49915028
25244,7,27.76535225,25.94696617
25246,5,-36.91482544,-13.84977245
25247,8,-34.18939209,14.44777203
25249,1,-17.4257679,22.20374107
25250,0,-4.992515087,15.52897835
25251,8,-40.1112442,10.52297306
25253,7,29.94093895,17.62195969
25254,5,-10.68792057,-13.68321991
25255,0,2.064809084,45.40050507
25256,6,-16.05813599,-10.49514484
25257,8,-13.70372295,10.03674412
25258,7,19.68567276,25.62215614
25259,7,7.822546482,23.94752693
25260,2,37.36974716,-25.56494904
25262,9,16.44133377,-17.72292709
25264,2,44.8918457,-12.1407938
25265,3,25.00752068,2.475947857
25266,0,4.841293335,45.1737175
25267,1,-21.66045952,30.67482185
25268,5,-31.61341667,-15.44825649
25269,0,3.657199621,17.97460175
25270,3,31.31726456,15.61230564
25272,8,-32.98780823,20.08939552
25274,5,-11.92430496,-15.89154434
25275,3,8.586172104,10.39412689
25276,3,6.276340485,6.823393345
25278,4,8.132826805,-21.52458763
25279,3,42.88469696,-2.814136744
25280,9,16.54132652,-10.13555813
25282,2,35.00467682,-12.03577328
25283,6,-16.85052681,-21.59140205
25284,0,-0.946627676,27.9028511
25285,1,-24.53590393,35.54419708
25286,5,-6.36817646,0.835604072
25288,4,0.766809404,-35.75685883
25289,5,-18.56941986,6.709253788
25291,7,18.71541977,38.38363647
25292,4,4.201249123,-40.88363647
25293,2,10.37966728,-19.64971352
25296,1,-8.054504395,23.10944939
25297,3,22.83159637,-1.213372946
25298,0,-4.444952965,30.30212402
25299,4,-7.580053329,-29.69416428
25300,6,-11.71397209,-25.17913818
25302,8,-12.92153454,1.536000729
25303,3,39.11588669,5.065290928
25304,5,-6.518174171,11.08589268
25305,7,24.48581886,34.27297592
25308,9,17.78146935,-30.54993248
25309,9,1.901244402,-18.52509308
25310,1,-28.12444305,28.61239624
25311,3,39.15218735,16.37774849
25312,6,-26.13782883,-21.99662018
25313,8,-46.52119827,6.243406296
25314,7,20.28481865,22.05350494
25316,4,-9.508609772,-20.89730263
25317,3,46.96730042,0.66680491
25318,2,30.53813553,-11.78630638
25319,3,22.33586693,4.663345814
25320,3,15.06039619,5.974879742
25321,7,20.72646713,38.53023529
25322,8,-15.79437733,-3.463134766
25324,7,31.81620026,21.78484154
25326,3,11.04771709,7.115824223
25328,6,-6.886750221,-9.121531487
25329,8,-11.87296486,7.677717209
25330,6,-29.31411552,-22.96434593
25331,0,3.207352161,19.37065125
25332,5,-31.15659142,-6.718519688
25333,8,-41.89340591,14.26008987
25334,7,19.5704174,6.426229477
25335,5,-41.74328232,-6.768343449
25336,0,2.348995209,11.96666718
25337,9,-3.118379593,-19.67061424
